episode_id,environment_type,start_location,initial_dirt_A,initial_dirt_B,sensor_noise_flag,recontamination_probability,initial_energy,max_steps,steps_taken,dirt_cleaned,move_actions,suck_actions,unnecessary_suck_actions,final_dirt_count,remaining_energy,performance_score,success,dirt_removed_rate,action_efficiency,unnecessary_action_rate,rational_episode
23700,Dirty,A,1,0,0,0.03,10,11,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
23701,Stochastic,B,1,1,0,0.12,10,9,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23702,Dirty,B,1,1,0,0.03,8,8,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
23703,Dirty,A,1,1,0,0.03,14,7,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
23704,Dirty,A,0,0,0,0.03,13,12,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23705,Stochastic,B,1,1,0,0.12,8,4,4,3,1,3,0,0,1,29.5,1,1.0,0.75,0.0,1
23706,Dirty,A,1,1,0,0.03,9,9,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
23707,Dirty,B,1,1,0,0.03,19,11,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
23708,Stochastic,B,0,0,0,0.12,18,5,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
23709,Dirty,A,1,1,0,0.03,12,12,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23710,Stochastic,B,1,1,0,0.12,17,6,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
23711,Clean,A,0,1,0,0.005,18,4,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
23712,Clean,A,0,0,0,0.005,16,9,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
23713,Dirty,A,1,1,0,0.03,10,8,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23714,Stochastic,A,0,0,0,0.12,17,4,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
23715,Stochastic,B,1,1,0,0.12,8,8,5,3,2,3,0,0,0,29.0,1,1.0,0.6,0.0,1
23716,Dirty,B,1,1,0,0.03,20,10,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
23717,Dirty,A,0,1,0,0.03,17,6,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
23718,Dirty,A,1,1,0,0.03,10,7,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23719,Clean,B,0,0,0,0.005,8,10,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
23720,Stochastic,B,1,1,0,0.12,14,5,4,3,1,3,0,0,7,29.5,1,1.0,0.75,0.0,1
23721,Dirty,A,1,1,0,0.03,14,4,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
23722,Stochastic,B,0,0,0,0.12,16,5,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
23723,Clean,B,0,0,0,0.005,10,12,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
23724,Stochastic,B,1,1,0,0.12,8,12,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
23725,Dirty,A,0,1,0,0.03,8,7,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
23726,Dirty,B,1,1,0,0.03,12,9,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23727,Clean,A,0,0,0,0.005,12,10,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
23728,Dirty,B,1,1,0,0.03,12,8,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23729,Dirty,B,1,1,0,0.03,9,8,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
23730,Clean,A,0,0,0,0.005,15,9,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
23731,Dirty,A,1,0,0,0.03,12,8,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
23732,Clean,A,0,0,0,0.005,15,9,4,1,3,1,0,0,10,8.5,1,1.0,0.25,0.0,1
23733,Stochastic,A,1,1,0,0.12,20,9,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
23734,Dirty,A,1,1,0,0.03,19,5,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
23735,Dirty,A,1,1,0,0.03,12,5,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23736,Clean,A,0,0,0,0.005,14,12,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
23737,Stochastic,A,1,1,0,0.12,12,6,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23738,Clean,B,0,0,0,0.005,18,8,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
23739,Stochastic,B,0,1,0,0.12,17,11,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
23740,Stochastic,A,0,0,1,0.12,13,7,2,0,1,1,1,0,10,-2.5,1,1.0,0.0,1.0,0
23741,Dirty,A,1,1,0,0.03,9,10,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
23742,Dirty,A,1,1,0,0.03,15,8,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
23743,Dirty,B,0,1,0,0.03,13,7,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
23744,Clean,A,0,0,0,0.005,19,8,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
23745,Stochastic,B,0,1,0,0.12,10,6,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
23746,Stochastic,A,1,0,0,0.12,19,10,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23747,Stochastic,A,0,1,0,0.12,20,8,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
23748,Stochastic,B,1,0,0,0.12,12,7,4,2,2,2,0,0,6,19.0,1,1.0,0.5,0.0,1
23749,Stochastic,B,0,1,0,0.12,19,12,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23750,Dirty,A,1,1,0,0.03,15,11,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
23751,Stochastic,B,0,1,0,0.12,18,11,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
23752,Stochastic,A,1,1,0,0.12,12,9,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23753,Clean,B,0,0,0,0.005,18,11,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
23754,Clean,A,0,0,0,0.005,14,10,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
23755,Dirty,A,1,1,0,0.03,15,8,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
23756,Dirty,B,1,1,0,0.03,15,12,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
23757,Stochastic,A,1,1,0,0.12,11,12,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
23758,Clean,B,0,0,0,0.005,13,5,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23759,Dirty,B,1,1,0,0.03,20,5,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
23760,Dirty,B,0,1,0,0.03,8,11,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
23761,Dirty,B,1,1,0,0.03,15,5,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
23762,Clean,B,0,0,0,0.005,18,7,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
23763,Clean,B,0,0,0,0.005,12,5,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
23764,Stochastic,B,0,0,0,0.12,19,10,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
23765,Clean,B,0,0,0,0.005,20,11,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
23766,Stochastic,A,0,0,0,0.12,8,4,4,1,3,1,0,0,3,8.5,1,1.0,0.25,0.0,1
23767,Stochastic,B,1,0,0,0.12,11,6,4,2,2,2,0,0,5,19.0,1,1.0,0.5,0.0,1
23768,Clean,A,0,0,0,0.005,11,5,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
23769,Dirty,B,1,1,0,0.03,10,8,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23770,Dirty,A,1,1,0,0.03,14,6,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
23771,Dirty,A,1,0,0,0.03,20,5,2,1,1,1,0,0,17,9.5,1,1.0,0.5,0.0,1
23772,Dirty,A,1,1,0,0.03,13,9,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
23773,Stochastic,A,0,1,1,0.12,13,7,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
23774,Dirty,B,1,1,0,0.03,16,10,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
23775,Clean,A,0,0,0,0.005,16,9,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
23776,Stochastic,B,0,0,0,0.12,16,9,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
23777,Stochastic,B,0,1,1,0.12,8,12,6,0,4,2,2,1,0,-6.0,0,0.0,0.0,1.0,0
23778,Dirty,A,1,0,0,0.03,19,7,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23779,Dirty,A,1,1,0,0.03,17,11,3,2,1,2,0,0,12,19.5,1,1.0,0.6667,0.0,1
23780,Stochastic,A,1,1,0,0.12,20,10,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
23781,Dirty,A,1,1,0,0.03,19,10,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
23782,Dirty,B,1,1,0,0.03,15,9,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
23783,Dirty,B,1,1,0,0.03,19,4,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
23784,Dirty,A,1,1,0,0.03,11,11,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
23785,Stochastic,A,1,1,0,0.12,12,9,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23786,Clean,B,0,0,0,0.005,14,5,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
23787,Stochastic,B,0,1,1,0.12,9,5,3,1,2,1,0,0,5,9.0,1,1.0,0.3333,0.0,1
23788,Clean,A,0,0,0,0.005,11,5,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
23789,Dirty,B,0,1,0,0.03,19,5,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23790,Dirty,A,1,1,0,0.03,18,11,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
23791,Stochastic,B,1,1,0,0.12,15,4,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
23792,Clean,A,0,0,0,0.005,13,5,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23793,Stochastic,B,0,0,0,0.12,15,12,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
23794,Stochastic,A,0,1,0,0.12,15,4,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
23795,Clean,B,0,0,0,0.005,11,9,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
23796,Stochastic,A,1,1,0,0.12,19,7,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
23797,Stochastic,A,0,1,0,0.12,10,8,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
23798,Stochastic,A,0,0,0,0.12,8,4,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
23799,Stochastic,B,0,0,0,0.12,9,9,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
23800,Dirty,B,0,1,0,0.03,19,11,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23801,Stochastic,A,1,0,0,0.12,18,8,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
23802,Stochastic,A,0,0,0,0.12,13,5,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23803,Clean,A,0,0,0,0.005,11,8,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
23804,Stochastic,B,0,1,0,0.12,18,5,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
23805,Stochastic,A,1,0,0,0.12,18,8,4,2,2,2,0,0,12,19.0,1,1.0,0.5,0.0,1
23806,Clean,B,0,0,0,0.005,16,11,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
23807,Clean,B,0,1,0,0.005,18,9,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
23808,Dirty,B,1,1,0,0.03,16,11,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
23809,Dirty,A,1,1,0,0.03,11,4,3,2,1,2,0,0,6,19.5,1,1.0,0.6667,0.0,1
23810,Dirty,A,1,1,0,0.03,14,9,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
23811,Stochastic,A,0,1,0,0.12,13,10,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
23812,Dirty,A,1,1,0,0.03,13,10,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
23813,Dirty,A,1,1,0,0.03,10,10,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23814,Clean,B,1,0,0,0.005,18,5,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
23815,Stochastic,B,1,0,0,0.12,10,9,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
23816,Clean,A,0,0,0,0.005,13,6,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23817,Stochastic,B,0,1,0,0.12,10,7,3,3,0,3,0,0,4,30.0,1,1.0,1.0,0.0,1
23818,Stochastic,A,0,1,0,0.12,18,9,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
23819,Dirty,B,0,1,0,0.03,10,6,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
23820,Dirty,B,1,1,0,0.03,10,12,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23821,Clean,B,0,0,0,0.005,16,4,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
23822,Dirty,B,0,1,0,0.03,19,8,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23823,Stochastic,B,0,1,0,0.12,17,8,4,2,2,2,0,0,11,19.0,1,1.0,0.5,0.0,1
23824,Clean,B,0,0,0,0.005,17,8,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
23825,Stochastic,B,0,0,1,0.12,20,8,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
23826,Dirty,A,1,1,0,0.03,13,11,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
23827,Stochastic,B,1,0,0,0.12,8,8,4,3,1,3,0,0,1,29.5,1,1.0,0.75,0.0,1
23828,Dirty,B,0,1,0,0.03,11,7,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
23829,Dirty,A,1,1,0,0.03,17,12,5,3,2,3,0,0,9,29.0,1,1.0,0.6,0.0,1
23830,Dirty,B,1,0,0,0.03,13,8,2,1,1,1,0,0,10,9.5,1,1.0,0.5,0.0,1
23831,Stochastic,A,1,1,1,0.12,14,8,7,2,3,4,2,0,3,14.5,1,1.0,0.2857,0.5,1
23832,Stochastic,A,1,0,1,0.12,9,4,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
23833,Stochastic,B,0,1,0,0.12,17,9,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
23834,Stochastic,B,0,1,1,0.12,11,6,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
23835,Clean,B,0,0,0,0.005,19,4,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
23836,Clean,B,0,0,0,0.005,19,8,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
23837,Dirty,A,1,1,0,0.03,12,5,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23838,Stochastic,A,0,0,0,0.12,13,5,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23839,Dirty,B,1,1,0,0.03,20,8,4,3,1,3,0,0,13,29.5,1,1.0,0.75,0.0,1
23840,Stochastic,B,0,0,0,0.12,14,11,3,1,2,1,0,0,10,9.0,1,1.0,0.3333,0.0,1
23841,Clean,B,0,0,0,0.005,18,11,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
23842,Clean,A,0,0,0,0.005,16,5,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
23843,Clean,A,0,0,0,0.005,12,12,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
23844,Stochastic,A,1,0,0,0.12,19,11,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23845,Stochastic,B,1,1,0,0.12,11,5,4,3,1,3,0,0,4,29.5,1,1.0,0.75,0.0,1
23846,Dirty,A,1,1,0,0.03,20,10,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
23847,Dirty,A,1,1,0,0.03,18,6,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
23848,Stochastic,A,0,0,0,0.12,12,5,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
23849,Dirty,A,1,1,0,0.03,15,6,3,2,1,2,0,0,10,19.5,1,1.0,0.6667,0.0,1
23850,Clean,A,1,0,0,0.005,9,9,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
23851,Clean,A,0,1,0,0.005,10,10,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
23852,Clean,A,0,1,0,0.005,12,10,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
23853,Stochastic,B,1,0,0,0.12,11,6,4,2,2,2,0,0,5,19.0,1,1.0,0.5,0.0,1
23854,Clean,B,0,0,0,0.005,15,4,2,0,2,0,0,0,13,-1.0,1,1.0,0.0,0.0,1
23855,Stochastic,B,1,0,0,0.12,19,9,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23856,Clean,A,0,0,0,0.005,12,7,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
23857,Dirty,B,1,0,0,0.03,17,9,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
23858,Dirty,B,1,1,0,0.03,14,12,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
23859,Stochastic,A,0,1,1,0.12,19,5,5,1,3,2,1,1,12,6.5,0,1.0,0.2,0.5,0
23860,Stochastic,A,1,0,0,0.12,12,7,2,1,1,1,0,0,9,9.5,1,1.0,0.5,0.0,1
23861,Clean,B,1,0,0,0.005,14,5,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
23862,Stochastic,A,1,1,0,0.12,15,8,4,3,1,3,0,0,8,29.5,1,1.0,0.75,0.0,1
23863,Stochastic,B,0,1,0,0.12,8,9,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
23864,Stochastic,B,0,1,1,0.12,8,7,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
23865,Clean,A,0,0,0,0.005,10,8,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
23866,Stochastic,B,1,1,0,0.12,10,10,5,3,2,3,0,0,2,29.0,1,1.0,0.6,0.0,1
23867,Stochastic,A,1,0,0,0.12,8,8,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
23868,Dirty,A,0,1,0,0.03,19,6,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23869,Clean,B,0,0,0,0.005,10,10,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
23870,Clean,B,0,0,0,0.005,20,10,2,0,2,0,0,0,18,-1.0,1,1.0,0.0,0.0,1
23871,Dirty,A,1,1,0,0.03,8,9,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
23872,Clean,B,0,0,0,0.005,11,5,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
23873,Clean,B,0,0,0,0.005,14,12,2,0,2,0,0,0,12,-1.0,1,1.0,0.0,0.0,1
23874,Dirty,B,1,1,0,0.03,10,7,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23875,Clean,A,0,0,0,0.005,18,8,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
23876,Dirty,A,0,1,0,0.03,10,8,2,1,1,1,0,0,7,9.5,1,1.0,0.5,0.0,1
23877,Stochastic,A,0,1,0,0.12,15,7,2,1,1,1,0,0,12,9.5,1,1.0,0.5,0.0,1
23878,Dirty,A,1,1,0,0.03,9,4,3,2,1,2,0,0,4,19.5,1,1.0,0.6667,0.0,1
23879,Clean,B,0,0,0,0.005,13,9,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23880,Clean,A,0,0,0,0.005,19,6,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
23881,Clean,A,0,0,0,0.005,10,6,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
23882,Clean,A,0,0,1,0.005,18,10,2,0,0,2,2,0,14,-4.0,1,1.0,0.0,1.0,0
23883,Clean,B,0,0,0,0.005,10,12,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
23884,Stochastic,B,1,1,0,0.12,19,5,4,3,1,3,0,0,12,29.5,1,1.0,0.75,0.0,1
23885,Clean,A,0,0,0,0.005,17,4,2,0,2,0,0,0,15,-1.0,1,1.0,0.0,0.0,1
23886,Dirty,B,0,1,0,0.03,11,9,2,1,1,1,0,0,8,9.5,1,1.0,0.5,0.0,1
23887,Dirty,A,0,1,0,0.03,19,12,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23888,Dirty,A,1,1,0,0.03,13,7,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
23889,Clean,B,1,0,0,0.005,16,12,2,1,1,1,0,0,13,9.5,1,1.0,0.5,0.0,1
23890,Clean,A,0,0,0,0.005,12,4,2,0,2,0,0,0,10,-1.0,1,1.0,0.0,0.0,1
23891,Dirty,A,1,1,0,0.03,8,9,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
23892,Dirty,B,1,1,0,0.03,19,9,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
23893,Clean,B,0,0,0,0.005,13,9,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23894,Stochastic,B,1,0,0,0.12,18,10,2,1,1,1,0,0,15,9.5,1,1.0,0.5,0.0,1
23895,Dirty,B,1,0,0,0.03,17,7,2,1,1,1,0,0,14,9.5,1,1.0,0.5,0.0,1
23896,Stochastic,B,0,0,0,0.12,8,12,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
23897,Dirty,B,1,1,0,0.03,16,8,3,2,1,2,0,0,11,19.5,1,1.0,0.6667,0.0,1
23898,Dirty,A,1,1,0,0.03,20,12,3,2,1,2,0,0,15,19.5,1,1.0,0.6667,0.0,1
23899,Clean,B,0,0,0,0.005,8,4,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
23900,Dirty,B,1,1,0,0.03,18,11,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
23901,Dirty,B,1,1,0,0.03,10,9,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23902,Clean,A,0,0,0,0.005,13,12,2,0,2,0,0,0,11,-1.0,1,1.0,0.0,0.0,1
23903,Clean,B,0,0,0,0.005,18,8,2,0,2,0,0,0,16,-1.0,1,1.0,0.0,0.0,1
23904,Dirty,B,1,1,0,0.03,14,11,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
23905,Stochastic,B,0,1,0,0.12,13,10,3,2,1,2,0,0,8,19.5,1,1.0,0.6667,0.0,1
23906,Clean,A,0,0,0,0.005,8,7,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
23907,Stochastic,A,1,1,0,0.12,9,4,4,2,2,2,0,1,3,19.0,0,1.0,0.5,0.0,0
23908,Clean,B,0,0,0,0.005,16,11,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
23909,Dirty,B,1,1,0,0.03,12,11,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23910,Stochastic,A,1,1,0,0.12,19,5,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
23911,Stochastic,B,1,0,0,0.12,8,6,2,1,1,1,0,0,5,9.5,1,1.0,0.5,0.0,1
23912,Stochastic,B,1,0,0,0.12,19,10,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23913,Stochastic,A,1,1,1,0.12,15,7,4,2,2,2,0,0,9,19.0,1,1.0,0.5,0.0,1
23914,Dirty,A,1,1,0,0.03,14,4,3,2,1,2,0,0,9,19.5,1,1.0,0.6667,0.0,1
23915,Dirty,B,1,1,0,0.03,12,8,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23916,Stochastic,A,0,1,0,0.12,19,4,2,1,1,1,0,0,16,9.5,1,1.0,0.5,0.0,1
23917,Dirty,B,1,1,0,0.03,19,12,3,2,1,2,0,0,14,19.5,1,1.0,0.6667,0.0,1
23918,Clean,A,0,0,0,0.005,9,11,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
23919,Stochastic,A,1,0,0,0.12,8,6,3,2,1,2,0,0,3,19.5,1,1.0,0.6667,0.0,1
23920,Dirty,B,1,1,0,0.03,18,5,3,2,1,2,0,0,13,19.5,1,1.0,0.6667,0.0,1
23921,Dirty,A,1,1,0,0.03,10,6,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23922,Stochastic,B,1,1,0,0.12,10,9,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23923,Dirty,B,1,0,0,0.03,9,4,2,1,1,1,0,0,6,9.5,1,1.0,0.5,0.0,1
23924,Stochastic,B,0,0,0,0.12,8,7,2,0,2,0,0,0,6,-1.0,1,1.0,0.0,0.0,1
23925,Stochastic,B,1,0,0,0.12,14,8,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
23926,Stochastic,A,1,1,0,0.12,8,4,4,3,1,3,0,0,1,29.5,1,1.0,0.75,0.0,1
23927,Dirty,A,1,1,0,0.03,10,7,3,2,1,2,0,0,5,19.5,1,1.0,0.6667,0.0,1
23928,Clean,B,0,0,0,0.005,11,8,2,0,2,0,0,0,9,-1.0,1,1.0,0.0,0.0,1
23929,Clean,B,0,0,0,0.005,9,8,2,0,2,0,0,0,7,-1.0,1,1.0,0.0,0.0,1
23930,Dirty,B,1,1,0,0.03,12,4,3,2,1,2,0,0,7,19.5,1,1.0,0.6667,0.0,1
23931,Stochastic,B,0,0,0,0.12,19,5,2,0,2,0,0,0,17,-1.0,1,1.0,0.0,0.0,1
23932,Dirty,B,0,1,0,0.03,14,5,2,1,1,1,0,0,11,9.5,1,1.0,0.5,0.0,1
23933,Clean,B,0,0,0,0.005,10,6,2,0,2,0,0,0,8,-1.0,1,1.0,0.0,0.0,1
23934,Stochastic,A,0,0,0,0.12,16,6,2,0,2,0,0,0,14,-1.0,1,1.0,0.0,0.0,1
